Image Name,Rank,Predicted Label,Confidence
snowfield01.jpg,3,desert_sand,0.07858088612556458
snowfield01.jpg,4,valley,0.04934161528944969
snowfield01.jpg,5,mountain_snowy,0.04914788901805878
snowfield02.jpg,1,snowfield,0.1735464483499527
snowfield02.jpg,2,igloo,0.1459854543209076
snowfield02.jpg,3,ski_slope,0.11946968734264374
snowfield02.jpg,4,ice_skating_rink_outdoor,0.1152009591460228
snowfield02.jpg,5,tree_farm,0.07186960428953171
snowfield03.jpg,1,snowfield,0.5195338726043701
snowfield03.jpg,2,ski_slope,0.3645744323730469
snowfield03.jpg,3,ice_shelf,0.049362704157829285
snowfield03.jpg,4,igloo,0.015351790003478527
snowfield03.jpg,5,tundra,0.008587806485593319
snowfield04.jpg,1,snowfield,0.9325783848762512
snowfield04.jpg,2,ski_slope,0.020460927858948708
snowfield04.jpg,3,mountain_snowy,0.016559764742851257
snowfield04.jpg,4,tundra,0.006114831659942865
snowfield04.jpg,5,glacier,0.004200037568807602
snowfield05.jpg,1,snowfield,0.6146902441978455
snowfield05.jpg,2,ice_shelf,0.07614906877279282
snowfield05.jpg,3,ice_floe,0.0666966661810875
snowfield05.jpg,4,beach,0.05822320654988289
snowfield05.jpg,5,sky,0.027348799630999565
snowfield06.jpg,1,snowfield,0.4023429751396179
snowfield06.jpg,2,ski_slope,0.08485870808362961
snowfield06.jpg,3,desert_vegetation,0.06136785075068474
snowfield06.jpg,4,ski_resort,0.055461857467889786
snowfield06.jpg,5,farm,0.03304828330874443
snowfield07.jpg,1,snowfield,0.5700224041938782
snowfield07.jpg,2,ice_floe,0.0549795925617218
snowfield07.jpg,3,ice_skating_rink_outdoor,0.04946688562631607
snowfield07.jpg,4,igloo,0.04066571965813637
snowfield07.jpg,5,ice_shelf,0.036161042749881744
snowfield08.jpg,1,snowfield,0.5998094081878662
snowfield08.jpg,2,desert_vegetation,0.10741260647773743
snowfield08.jpg,3,ski_slope,0.07982462644577026
snowfield08.jpg,4,ice_skating_rink_outdoor,0.03421512618660927
snowfield08.jpg,5,igloo,0.027776619419455528
waterfall01.jpg,1,tree_farm,0.7778560519218445
waterfall01.jpg,2,topiary_garden,0.03442702442407608
waterfall01.jpg,3,desert_vegetation,0.031005175784230232
waterfall01.jpg,4,forest_path,0.02081432193517685
waterfall01.jpg,5,zen_garden,0.01792256347835064
waterfall02.jpg,1,swimming_hole,0.29222315549850464
waterfall02.jpg,2,creek,0.11486057192087173
waterfall02.jpg,3,river,0.08216570317745209
waterfall02.jpg,4,grotto,0.05748965963721275
waterfall02.jpg,5,japanese_garden,0.05465909466147423
waterfall03.jpg,1,creek,0.19945277273654938
waterfall03.jpg,2,swamp,0.08296116441488266
waterfall03.jpg,3,river,0.060064636170864105
waterfall03.jpg,4,watering_hole,0.05856875330209732
waterfall03.jpg,5,pond,0.05519541725516319
